Symbol 1,Symbol 2,APR,SHARPE,
SO,SPGI,0.241428581581205,2.02355516365099,-405.417894736842
DE,LLY,0.241538664714853,1.16369613024678,-644.166842105263
CRM,PG,0.24158439736115,1.21648682503306,-314.863157894737
MSFT,V,0.241952417451173,1.89344076713447,-464.103684210526
MMC,NOW,0.241986887408006,1.30639736336207,-625.1
AMZN,CI,0.242055110880007,1.36128363221974,-370.310668421053
CRM,NOW,0.24220793963367,1.63252671074618,-644.979473684211
BKNG,GOOGL,0.242289755646257,1.3300033465322,-4366.74
CRM,DHR,0.242350890967858,1.44444952060862,-428.036687368421
CCI,USB,0.242428013003503,1.43225185241249,-223.727255263158
COP,MDT,0.242544203602832,1.26155126759306,-203.002055210526
CME,RTX,0.242559330115901,2.05572473732593,-295.506025263158
ABT,UNP,0.242786747786958,1.92731624878851,-326.767083157895
AMT,COP,0.242788335716413,1.14944989060055,-362.08319
ABBV,AMZN,0.242803954337792,1.42414556143928,-258.885184210526
INTU,NKE,0.24315880024326,1.51019580448813,-509.615066526316
PFE,PM,0.24320034463164,1.72638534244318,-153.631052631579
AAPL,MRK,0.243200636157773,1.53547116782961,-229.413950526316
COST,ISRG,0.243480500790261,1.54009974393604,-674.257894736842
BDX,MO,0.2437550695199,1.89693562348671,-295.427740631579
INTC,QCOM,0.243859993987844,1.25656688144631,-173.994416842105
ACN,BA,0.243943677920751,1.2320707996977,-424.512105263158
COP,NOC,0.244006475204804,1.31013008597231,-574.760975789474
MSFT,USB,0.244168814985678,1.35911596949292,-310.111578947368
NOW,PLD,0.244174595410297,1.64210737859689,-591.393475421053
AMAT,IBM,0.244294260362216,1.29218445896488,-243.755789473684
MSFT,UNP,0.244413918139188,1.95100509746233,-476.846556842105
INTC,V,0.24449573473472,1.4204323000964,-244.047368421053
BDX,BKNG,0.244524491457592,1.2566818477823,-2372.92913631579
AMZN,C,0.244804879830505,1.1983067301256,-163.597815789474
AMT,USB,0.244806514600524,1.4386452729348,-301.164242631579
LLY,USB,0.244810951166277,1.42106776066527,-352.806315789474
CCI,UNP,0.245389419864655,1.93422460674358,-390.462233157895
DIS,HD,0.245406793745994,1.48703775222732,-391.75124368421
ORCL,UPS,0.245546693423299,1.59780749461406,-248.365263157895
GOOG,MMM,0.245689032649289,1.66370880794962,-2387.68631578947
DHR,QCOM,0.246193485845769,1.37681920769243,-388.100577894737
BA,CSCO,0.246277258475577,1.18310683058033,-177.618947368421
NVDA,UNP,0.246450437744798,1.09784238665072,-390.80703
AMGN,AMZN,0.24650887383015,1.59052867008335,-357.566236842105
INTC,VZ,0.246580155061817,1.48853902446502,-91.3652631578947
MA,UNP,0.246951163664093,1.95358042845233,-555.607609473684
MMM,SCHW,0.247408620285913,1.57306908158001,-205.429473684211
AAPL,TMO,0.247415696927677,1.81087475062028,-678.286074736842
COST,V,0.247433221496973,1.74173960232443,-668.232631578947
CAT,SPGI,0.247621968752705,1.56605377819075,-544.014210526316
AMAT,BKNG,0.247936773896986,1.18920853130294,-2231.72947368421
AMAT,UPS,0.248046445951989,1.23884104052097,-283.837894736842
NVDA,SO,0.24823943119594,1.03586177324493,-246.418367894737
MA,NEE,0.248406577223953,1.60492039747995,-415.15844
CME,LLY,0.248453351548552,1.44993406896429,-504.469709473684
ABT,COST,0.248541214694745,2.02021903500542,-575.557894736842
BMY,COP,0.2488901217436,1.47762696634623,-185.541578947368
HD,SBUX,0.249317939356134,1.8557663985779,-365.635980526316
ABT,VZ,0.249374542704472,2.26093669685472,-161.342105263158
ABBV,MA,0.249490418563425,1.67542701504547,-484.487368421053
HD,QCOM,0.249527873424704,1.4058350496498,-423.190923684211
AMZN,INTC,0.249660815016155,1.36219565443011,-154.610973684211
COP,NEE,0.249707844826944,1.24305419884392,-185.919492631579
AMAT,DIS,0.249789120722155,1.17507424340016,-207.278421052632
CSCO,GOOG,0.249791408514191,1.79955274633612,-2291.83210526316
BLK,COP,0.249948279314201,1.29799516511618,-746.277715789474
MA,NOW,0.250404012830633,1.43207985987101,-811.262105263158
ADP,BKNG,0.250525512459301,1.45258933528077,-2339.47708631579
CAT,MRK,0.250639729516685,1.64761593077409,-298.591845263158
BKNG,GOOG,0.250921634669891,1.36144902311407,-4373.78210526316
COST,NEE,0.251200799759563,2.03123915690138,-540.526334736842
CMCSA,MS,0.251420998562212,1.78366212853687,-121.471052631579
AMT,MMC,0.251522964611161,2.37278584878028,-405.160032105263
BKNG,MO,0.251593471425276,1.39716645072733,-2175.11439378947
CRM,LIN,0.251831622835552,1.32694336223247,-486.685314736842
CMCSA,GOOG,0.252258976652678,1.87215399754285,-2288.95157894737
ADI,LOW,0.252471263116566,1.68240756948282,-343.82681368421
ANTM,COP,0.252494854145132,1.24701275570822,-592.873171578948
AAPL,VZ,0.252537440467925,1.75153851873454,-191.789473684211
CME,XOM,0.252856153104371,1.62270791633729,-296.984972631579
NOW,SCHW,0.253251801469666,1.15623276056726,-536.964210526316
INTC,ZTS,0.253350138381669,1.56227244700038,-206.233157894737
INTU,MMM,0.254416831319404,1.50476980731004,-535.215263157895
ADBE,BA,0.254783780607466,1.14112181000611,-533.508421052632
ADI,T,0.254856845927135,1.69126182604609,-177.824182105263
NOW,SO,0.254956437235115,1.29158807011971,-543.45052631579
BKNG,PEP,0.255009166128373,1.49598839401063,-2289.50405894737
DHR,INTU,0.255081267023303,1.76548508612764,-649.807213684211
AMD,NEE,0.25531718994867,1.16959726272088,-170.501071578947
USB,XOM,0.255333638065619,1.67536376662637,-145.321578947368
T,TSLA,0.255762895698212,0.974592260071571,-727.909473684211
COP,DIS,0.255822439151256,1.27970918697089,-212.133157894737
GOOG,LOW,0.256177397104149,1.76905648278214,-2433.99210526316
AMGN,BKNG,0.256517502128101,1.38986342523316,-2369.96105263158
LIN,MCD,0.256530503210382,2.71858510095441,-556.998088421053
AMGN,LLY,0.256876189664908,1.62201947975288,-547.102105263158
CB,CME,0.256902948810126,2.14951120709855,-402.475044210526
ABT,INTC,0.256937651187693,1.55052812791235,-151.372631578947
CRM,TMO,0.257496736724903,1.33682270433968,-710.396601052632
MRK,WMT,0.257685431116352,2.18829421079326,-211.35974
CAT,T,0.257732087571343,1.88620550567795,-230.815263157895
AMZN,PEP,0.258048717159038,1.72288405208354,-277.109243157895
BKNG,INTC,0.258259330654908,1.30809939385509,-2167.00578947368
CCI,COP,0.258353795850466,1.2444499458802,-284.646202631579
BKNG,DUK,0.25876994911156,1.40632240321456,-2233.09210526316
CCI,V,0.259194224997482,1.97032936812129,-377.719360526316
AMAT,SPGI,0.259195634875472,1.4063792039126,-439.135789473684
AMZN,BDX,0.25925431108482,1.42527103783898,-360.534320526316
INTC,XOM,0.259348365894313,1.30788410293354,-136.662105263158
ADI,COP,0.259410170768148,1.28219327533054,-267.585234736842
ABBV,AMAT,0.259633050947861,1.27651715830949,-250.393684210526
AMAT,CB,0.259830094325055,1.37592950255855,-306.875861052632
NVDA,WMT,0.260231426478271,1.11498739808809,-297.782578421053
ADI,COST,0.260448275208916,2.02354622955507,-622.192076842105
ADI,INTC,0.260620747220052,1.83975107164992,-198.006813684211
NOW,UPS,0.260803891372294,1.26270686145474,-650.163157894737
ABBV,CI,0.260964044275658,2.16292903872905,-401.369694736842
COP,NOW,0.260979617882305,1.02946152436553,-582.023157894737
ACN,INTC,0.26116167578948,1.67154308965721,-331.948947368421
BA,XOM,0.261959112025713,1.32602965489441,-229.225263157895
INTC,JPM,0.262106898658934,1.42281294743063,-163.567368421053
ADI,GILD,0.262652531979779,1.91052682305068,-218.437686
C,INTC,0.262796727806358,1.44054937165149,-90.3826315789474
QCOM,TMO,0.263065305369436,1.43775529095357,-670.460491578948
AMD,TMO,0.263319042189635,1.27374942206506,-632.021864210526
AMAT,CSCO,0.263500341447764,1.45781041139572,-149.779473684211
MA,MRK,0.264230044386198,1.62449976580032,-427.807108421053
MS,SBUX,0.264909546333855,1.84687352564924,-155.735263157895
MA,SPGI,0.264928224632629,1.92145598220061,-673.22947368421
LLY,SPGI,0.265106742043377,1.61753488004971,-637.163157894737
CAT,MDLZ,0.265201886468306,1.88506699249467,-271.551578947368
BA,JPM,0.265205765840524,1.65355738849373,-256.130526315789
BKNG,SO,0.26529246826988,1.50618350999172,-2198.01157894737
NFLX,UNP,0.265548816391961,1.19183771790991,-403.092872631579
C,LOW,0.265567498244759,1.47701179341135,-236.202631578947
BA,LOW,0.265668765782797,1.21294258055652,-319.778947368421
JNJ,XOM,0.26593201669043,1.58355353278957,-271.047368421053
AMD,NKE,0.266067899515984,1.24287614324687,-209.469803368421
AMAT,QCOM,0.266480970658234,1.65366800501379,-238.718101052632
COP,USB,0.266775756939008,1.50537549019483,-159.633684210526
CRM,LOW,0.266976698162983,1.32600570130397,-359.750526315789
CRM,NVDA,0.267254933631133,1.21544602649251,-347.947315263158
INTC,SBUX,0.267640462256467,1.52781376618359,-116.439473684211
AMD,PLD,0.267734181300639,1.25396695901433,-214.504528052632
AMT,BKNG,0.267854855903245,1.29010481740549,-2378.11476894737
ADI,CAT,0.268767180410476,1.64104250126232,-367.608918947368
C,PLD,0.268948045493324,1.49163652406838,-169.331370157895
DE,V,0.269070776231928,1.61275671003191,-544.067368421053
DHR,HD,0.269570726906732,2.14455988934214,-544.698457368421
ABBV,CAT,0.269612060013331,1.75759616077444,-355.272105263158
INTC,PLD,0.269723857097556,1.47144221082717,-160.344528052632
COP,WMT,0.269904933563718,1.41627283911167,-233.344210526316
LIN,MA,0.269945655934257,2.21464661038349,-652.96794631579
BA,INTC,0.270248423593817,1.27855101944764,-173.958947368421
INTU,SBUX,0.270480055292073,1.83626841779512,-470.744736842105
COP,MMM,0.271002501352871,1.39617551134983,-250.488421052632
MA,MDLZ,0.271070292193278,2.00269989197048,-400.766842105263
ADI,SPGI,0.271079173086677,2.22469068830598,-491.023129473684
COP,MCD,0.271157834488844,1.41957740474733,-353.821721052632
ADI,MRK,0.271240319981448,1.91933331766436,-245.600764210526
ORCL,XOM,0.271656719058405,1.40484879676148,-165.913157894737
CI,JNJ,0.272251691950754,2.07794407911821,-431.480747368421
BKNG,USB,0.272353480739519,1.6725750896327,-2175.66526315789
CCI,LIN,0.272567281340975,2.17837406400722,-487.82257
BLK,CMCSA,0.272702658799792,2.32315571844403,-677.478768421053
CAT,PLD,0.272704639492142,1.66029721310528,-329.946633315789
NEE,QCOM,0.272807209605495,1.48122957128483,-208.939698947368
PLD,USB,0.272831871358402,1.55405556922418,-169.004001736842
AAPL,MA,0.272973882536542,1.83215735231288,-480.637368421053
BKNG,NEE,0.273299048503723,1.38289632718627,-2201.95107157895
BKNG,T,0.273941841283841,1.44720215788515,-2146.82315789474
ANTM,PM,0.273981695527316,1.97939703636248,-585.320013684211
BDX,LLY,0.274079563715893,1.72687115268031,-550.070188947369
COP,QCOM,0.274504354947066,1.11666727882402,-243.572837894737
AMD,NFLX,0.27458381972354,1.1390345613752,-281.858421052632
LLY,VZ,0.274768911691116,1.87456593168443,-354.116315789474
BKNG,MSFT,0.274872433129429,1.42234847781496,-2387.06210526316
CB,COP,0.27515402030641,1.68384492726885,-311.730597894737
BA,INTU,0.275426873641108,1.2544378933424,-528.264210526316
CMCSA,COP,0.276264081237351,1.32710475951116,-151.753684210526
AMZN,COST,0.276305689011972,2.16182947208538,-578.796236842105
AAPL,PG,0.276747983981663,2.07868733791644,-282.752631578947
AMAT,XOM,0.276807468340994,1.31881719451767,-201.385789473684
AMAT,ZTS,0.276883372493001,1.48857457658143,-270.956842105263
HD,INTC,0.276949000710467,1.56707158027312,-330.592296315789
MDT,MS,0.27718866908461,2.08419083414873,-172.719423631579
BA,GS,0.277217118805422,1.49583209141585,-436.63123
COP,GOOGL,0.277314574063355,1.33859066813151,-2350.70842105263
NEE,PEP,0.278893510834609,2.70805707055207,-238.839341052632
ABBV,DE,0.279795060685364,1.63673756826632,-485.69
C,MMM,0.280447066846564,2.08641520277724,-189.896842105263
BA,PLD,0.280870004348792,1.28612190537066,-252.907685947368
COP,SCHW,0.280996847072266,1.43890357108379,-175.493684210526
AVGO,TSLA,0.281788149425912,1.29568268549017,-1244.79832157895
GS,NOW,0.282181536454385,1.31819635891834,-775.117019473684
BKNG,GILD,0.282303983065608,1.48072963914054,-2187.43666178947
MMC,MRK,0.282467844020178,2.44620681287087,-241.645003157895
HD,PLD,0.283161407879587,2.45016174808372,-409.541034894737
GE,TSLA,0.283550849111807,0.947641099910659,-779.775263157895
ABT,NEE,0.284595555475794,2.42309180613046,-186.317913684211
NEE,V,0.284772462170661,1.93440867430008,-278.992650526316
DUK,SPGI,0.284863799559868,2.42049581612239,-440.498421052632
BKNG,DE,0.284890959875511,1.58951897238528,-2467.02578947368
COP,WFC,0.285535399799039,1.39304580815157,-152.210526315789
BA,TSLA,0.285864440775593,1.06526820115486,-840.655263157895
ABT,MA,0.285931706444676,1.99115174397533,-450.19
DHR,NOW,0.286510132320136,1.8988564540954,-726.550897894737
AMAT,LIN,0.286963704280399,1.61946539725817,-418.874262105263
C,SBUX,0.28731018015663,1.96357351550466,-125.426315789474
NVDA,TSLA,0.287532018242508,1.10760728160999,-882.108894210526
AMAT,GS,0.287931272131051,1.62220588562022,-408.791756315789
BKNG,XOM,0.288272078336965,1.52575153247231,-2222.27210526316
BDX,XOM,0.288625459033364,1.58473513078173,-342.585452105263
SBUX,SCHW,0.288771817399905,1.6966348174217,-140.958947368421
INTC,MDT,0.288850482576908,1.68593389165609,-133.423634157895
AMD,INTU,0.289228034430938,1.62613353697262,-489.861052631579
BAC,ISRG,0.289458190539105,1.64711332109155,-243.717392421053
AMAT,CRM,0.289757039897314,1.29976595360106,-278.654210526316
CAT,SO,0.289965954565857,2.15167788635999,-282.003684210526
AMZN,HD,0.289988461003321,1.85180370028374,-403.807480526316
LOW,MA,0.29004023651775,1.72278423142157,-526.033157894737
AMAT,TMUS,0.290065867869738,1.4422263239739,-237.542631578947
COP,CVS,0.290561211237074,1.5376361542944,-203.904210526316
NVDA,PG,0.29071298136618,1.32131097057776,-316.34521
AAPL,COP,0.290890765199186,1.30621932667494,-251.398421052632
DE,TMO,0.290920711226979,1.48074110019036,-877.881864210526
LLY,TSLA,0.291177672779171,1.05616017656229,-1010.84315789474
BA,GE,0.291210616274704,1.68609683152133,-205.642105263158
AMAT,USB,0.29121206647621,1.42513549818182,-154.778947368421
AMD,BLK,0.291215962005935,1.45011075876651,-730.859294736842
INTC,SCHW,0.291219682065825,1.49959757425761,-105.915263157895
CI,XOM,0.291235449607769,1.61499290144235,-352.3618
AMZN,GILD,0.291949479610042,1.67077621169353,-175.041846
AMAT,C,0.292082297333726,1.45385885321248,-155.106315789474
PLD,QCOM,0.292280036352894,1.57913491823616,-252.943155421053
AMZN,LLY,0.292480629595254,1.4451618347091,-417.36202631579
COP,T,0.292485833586998,1.55406117664187,-130.791578947368
RTX,TSLA,0.293003447439971,1.03898675071579,-801.879473684211
COP,DUK,0.29300470249282,1.57069608430447,-217.06052631579
MA,WMT,0.293703665783768,1.8065629732801,-462.583157894737
HD,NOW,0.293913952129276,1.68574845814088,-761.641243684211
AMAT,PG,0.294484654638624,1.49745097798445,-247.052105263158
AMAT,CAT,0.295443125550342,1.44709705249804,-315.721578947368
CAT,MA,0.295662574849762,1.90653990716416,-549.815263157895
CAT,CI,0.295754785103816,1.76888664909787,-466.697589473684
ABBV,TSLA,0.298038840026575,1.13980768713482,-852.366315789474
MDLZ,NOW,0.29862713558523,1.6122888533551,-532.998421052632
CCI,MA,0.299091447826805,2.01627419736625,-513.88515
AMAT,CMCSA,0.299239162756918,1.44266211172028,-146.898947368421
CAT,V,0.299710960574983,2.1232615853357,-413.649473684211
CRM,PLD,0.300481061781501,1.48534293433915,-292.879264894737
AMZN,PG,0.30053555395943,1.87067562385567,-255.543605263158
ADI,VZ,0.300654752418176,2.01401083223727,-207.976287368421
PFE,TSLA,0.300701510343113,0.998187300787453,-758.302105263158
AMAT,CI,0.300949682506959,1.39388417103792,-361.819168421053
CMCSA,GE,0.301090819827803,1.77013593357857,-113.858421052632
BKNG,SCHW,0.301140945575879,1.71163273976769,-2191.52526315789
CSCO,WFC,0.301831729684611,1.75930949960351,-86.2921052631579
AXP,LLY,0.302181813515183,1.39146907291087,-459.879473684211
GOOGL,MS,0.302277943104505,2.09353160114499,-2320.42578947368
LLY,MA,0.302318564172451,1.63266369766211,-642.964210526316
ACN,CRM,0.30241587996293,1.70109839252744,-464.483684210526
COP,HON,0.302898942703984,1.59796490492499,-298.566842105263
PLD,WMT,0.303783418792481,2.31889718408647,-242.714528052632
AMAT,JNJ,0.304068148224751,1.55833920645461,-280.504736842105
ADI,PLD,0.304502186794731,2.1061413162415,-276.955552263158
COP,PG,0.305232545313885,1.4881910449015,-251.906842105263
AMAT,WMT,0.305441236726346,1.44955318137632,-228.489473684211
ANTM,RTX,0.305837947840116,2.00434909476276,-577.082118947368
DUK,NVDA,0.305915784437173,1.20754313652719,-281.498894210526
AMZN,MCD,0.306022747509335,2.05386294859443,-357.458484210526
COST,UNP,0.306319366505412,2.33737951833184,-680.975504210526
NOW,ZTS,0.306349962772823,2.08449334889978,-637.282105263158
AAPL,NOW,0.307030796794157,1.86061906397111,-612.868947368421
GS,MMM,0.30725573339956,2.44768093389251,-443.582282631579
AMZN,DHR,0.307550178590298,2.00596749945466,-368.717134736842
INTC,LLY,0.307783791733227,1.54688845259016,-344.146842105263
GE,INTC,0.308627914732301,1.5522022066445,-113.078947368421
COP,V,0.309829692187958,1.58450351274072,-313.625789473684
AMZN,MDLZ,0.309979806530918,2.06789319771246,-175.164657894737
AMAT,SCHW,0.310286353498437,1.52222619388985,-170.638947368421
BAC,TSLA,0.310985099414144,1.10238133096229,-741.736866105263
CRM,HD,0.311854727914352,1.55790839606256,-463.127033157895
COP,TMUS,0.312031197585761,1.44789905633093,-242.397368421053
PG,QCOM,0.312080317754701,1.65799039688991,-274.927048421053
COP,ISRG,0.31284111611707,1.3183087768731,-319.651052631579
AMAT,HON,0.313308540281865,1.63070447138003,-293.712105263158
HON,NOW,0.313417248987933,1.51090447722433,-660.037368421053
JNJ,NOW,0.313532657962621,1.63922747296139,-646.83
BAC,LLY,0.313986036277369,1.59530492690194,-337.791602947368
C,HD,0.314448335556054,1.7790301433492,-339.579138421053
CI,MO,0.315770962335495,2.19016392516183,-305.204088526316
AMAT,V,0.316501442514899,1.68603999514659,-308.771052631579
BA,NVDA,0.316607750164482,1.26025164458172,-307.975736315789
INTC,LOW,0.317961153102583,1.70183045512463,-227.215789473684
SPGI,VZ,0.318693658998626,2.60079657263386,-384.381578947368
LLY,RTX,0.318840493130939,1.72159746960645,-397.934210526316
INTC,MO,0.319341468956768,1.68658454002349,-89.5043937894737
AMGN,NVDA,0.319355623625296,1.31495528384703,-418.367841578947
AMAT,DUK,0.321117629133868,1.54238965687111,-212.205789473684
MMM,MS,0.321213559790149,2.47432998214173,-220.205789473684
AMAT,NEE,0.321335441044774,1.63327924378617,-181.064755789474
AAPL,TSLA,0.322176908738081,1.26154021799847,-848.516315789474
AMAT,COST,0.322604754069195,1.65193709166773,-570.304736842105
GOOG,MS,0.322841943423074,2.19653565751168,-2327.46789473684
BLK,SBUX,0.323074285374787,2.90163956805448,-711.742978947369
COP,KO,0.32324306248728,1.82796202041892,-171.920927631579
BKNG,JNJ,0.324173618764121,1.6980004583191,-2301.39105263158
COST,NOW,0.324866781865219,1.92577051517168,-936.63
CMCSA,SBUX,0.325717073355363,2.37617606767521,-117.218947368421
ADI,MA,0.326369365380028,2.4467762460756,-496.824182105263
COP,GE,0.327526268789638,1.57480934030856,-182.657368421053
